logg,Teff,Z,u,Filt,Met,Mod
4.5,8250,-2.5,0.3756,R,F,A
5,8250,-2.5,0.3576,R,F,A
1.5,8500,-2.5,0.4075,R,F,A
2,8500,-2.5,0.3979,R,F,A
2.5,8500,-2.5,0.395,R,F,A
3,8500,-2.5,0.3964,R,F,A
3.5,8500,-2.5,0.4004,R,F,A
4,8500,-2.5,0.4041,R,F,A
4.5,8500,-2.5,0.3875,R,F,A
5,8500,-2.5,0.3586,R,F,A
2,8750,-2.5,0.3876,R,F,A
2.5,8750,-2.5,0.3821,R,F,A
3,8750,-2.5,0.3819,R,F,A
3.5,8750,-2.5,0.3847,R,F,A
4,8750,-2.5,0.3888,R,F,A
4.5,8750,-2.5,0.3902,R,F,A
5,8750,-2.5,0.3655,R,F,A
2,9000,-2.5,0.3797,R,F,A
2.5,9000,-2.5,0.3719,R,F,A
3,9000,-2.5,0.3698,R,F,A
3.5,9000,-2.5,0.3711,R,F,A
4,9000,-2.5,0.3748,R,F,A
4.5,9000,-2.5,0.3795,R,F,A
5,9000,-2.5,0.3843,R,F,A
2,9250,-2.5,0.3737,R,F,A
2.5,9250,-2.5,0.3639,R,F,A
3,9250,-2.5,0.36,R,F,A
3.5,9250,-2.5,0.3597,R,F,A
4,9250,-2.5,0.3619,R,F,A
4.5,9250,-2.5,0.3659,R,F,A
5,9250,-2.5,0.3705,R,F,A
2,9500,-2.5,0.3687,R,F,A
2.5,9500,-2.5,0.3572,R,F,A
3,9500,-2.5,0.3519,R,F,A
3.5,9500,-2.5,0.3505,R,F,A
4,9500,-2.5,0.3514,R,F,A
4.5,9500,-2.5,0.3544,R,F,A
5,9500,-2.5,0.3583,R,F,A
2,9750,-2.5,0.3643,R,F,A
2.5,9750,-2.5,0.3515,R,F,A
3,9750,-2.5,0.3451,R,F,A
3.5,9750,-2.5,0.3426,R,F,A
4,9750,-2.5,0.3427,R,F,A
4.5,9750,-2.5,0.3443,R,F,A
5,9750,-2.5,0.3475,R,F,A
2,10000,-2.5,0.3603,R,F,A
2.5,10000,-2.5,0.3463,R,F,A
3,10000,-2.5,0.3392,R,F,A
3.5,10000,-2.5,0.3361,R,F,A
4,10000,-2.5,0.3354,R,F,A
4.5,10000,-2.5,0.3363,R,F,A
5,10000,-2.5,0.338,R,F,A
2,10500,-2.5,0.3535,R,F,A
2.5,10500,-2.5,0.3376,R,F,A
3,10500,-2.5,0.3291,R,F,A
3.5,10500,-2.5,0.325,R,F,A
4,10500,-2.5,0.3233,R,F,A
4.5,10500,-2.5,0.3228,R,F,A
5,10500,-2.5,0.3232,R,F,A
2.5,11000,-2.5,0.3299,R,F,A
3,11000,-2.5,0.3204,R,F,A
3.5,11000,-2.5,0.3157,R,F,A
4,11000,-2.5,0.3134,R,F,A
4.5,11000,-2.5,0.3123,R,F,A
5,11000,-2.5,0.3119,R,F,A
2.5,11500,-2.5,0.3234,R,F,A
3,11500,-2.5,0.3129,R,F,A
3.5,11500,-2.5,0.3074,R,F,A
4,11500,-2.5,0.3047,R,F,A
4.5,11500,-2.5,0.3034,R,F,A
5,11500,-2.5,0.3028,R,F,A
2.5,12000,-2.5,0.3179,R,F,A
3,12000,-2.5,0.3061,R,F,A
3.5,12000,-2.5,0.2999,R,F,A
4,12000,-2.5,0.297,R,F,A
4.5,12000,-2.5,0.2956,R,F,A
5,12000,-2.5,0.2948,R,F,A
2.5,12500,-2.5,0.3134,R,F,A
3,12500,-2.5,0.3002,R,F,A
3.5,12500,-2.5,0.2933,R,F,A
4,12500,-2.5,0.2899,R,F,A
4.5,12500,-2.5,0.2884,R,F,A
5,12500,-2.5,0.2875,R,F,A
2.5,13000,-2.5,0.3097,R,F,A
3,13000,-2.5,0.295,R,F,A
3.5,13000,-2.5,0.2874,R,F,A
4,13000,-2.5,0.2836,R,F,A
4.5,13000,-2.5,0.2818,R,F,A
5,13000,-2.5,0.2809,R,F,A
2,14000,-2.5,0.34,R,F,A
2.5,14000,-2.5,0.3044,R,F,A
3,14000,-2.5,0.2867,R,F,A
3.5,14000,-2.5,0.2775,R,F,A
4,14000,-2.5,0.2725,R,F,A
4.5,14000,-2.5,0.2702,R,F,A
5,14000,-2.5,0.269,R,F,A
2.5,15000,-2.5,0.301,R,F,A
3,15000,-2.5,0.2803,R,F,A
3.5,15000,-2.5,0.2695,R,F,A
4,15000,-2.5,0.2636,R,F,A
4.5,15000,-2.5,0.2605,R,F,A
5,15000,-2.5,0.2589,R,F,A
2.5,16000,-2.5,0.299,R,F,A
3,16000,-2.5,0.2752,R,F,A
3.5,16000,-2.5,0.2629,R,F,A
4,16000,-2.5,0.2561,R,F,A
4.5,16000,-2.5,0.2523,R,F,A
5,16000,-2.5,0.2504,R,F,A
2.5,17000,-2.5,0.2983,R,F,A
3,17000,-2.5,0.2707,R,F,A
3.5,17000,-2.5,0.257,R,F,A
4,17000,-2.5,0.2496,R,F,A
4.5,17000,-2.5,0.2453,R,F,A
5,17000,-2.5,0.243,R,F,A
2.5,18000,-2.5,0.2999,R,F,A
3,18000,-2.5,0.2668,R,F,A
3.5,18000,-2.5,0.2515,R,F,A
4,18000,-2.5,0.2435,R,F,A
4.5,18000,-2.5,0.239,R,F,A
5,18000,-2.5,0.2364,R,F,A
2.5,19000,-2.5,0.3037,R,F,A
3,19000,-2.5,0.2641,R,F,A
3.5,19000,-2.5,0.2463,R,F,A
4,19000,-2.5,0.2377,R,F,A
4.5,19000,-2.5,0.2328,R,F,A
5,19000,-2.5,0.2304,R,F,A
3,20000,-2.5,0.2626,R,F,A
3.5,20000,-2.5,0.2419,R,F,A
4,20000,-2.5,0.232,R,F,A
4.5,20000,-2.5,0.227,R,F,A
5,20000,-2.5,0.2244,R,F,A
3,21000,-2.5,0.2625,R,F,A
3.5,21000,-2.5,0.2385,R,F,A
4,21000,-2.5,0.227,R,F,A
4.5,21000,-2.5,0.2214,R,F,A
5,21000,-2.5,0.2187,R,F,A
3,22000,-2.5,0.2634,R,F,A
3.5,22000,-2.5,0.236,R,F,A
4,22000,-2.5,0.2228,R,F,A
4.5,22000,-2.5,0.2163,R,F,A
5,22000,-2.5,0.2132,R,F,A
3,23000,-2.5,0.2657,R,F,A
3.5,23000,-2.5,0.2343,R,F,A
4,23000,-2.5,0.2195,R,F,A
4.5,23000,-2.5,0.2121,R,F,A
5,23000,-2.5,0.2084,R,F,A
3,24000,-2.5,0.2695,R,F,A
3.5,24000,-2.5,0.2334,R,F,A
4,24000,-2.5,0.2167,R,F,A
4.5,24000,-2.5,0.2085,R,F,A
5,24000,-2.5,0.2042,R,F,A
3,25000,-2.5,0.2748,R,F,A
3.5,25000,-2.5,0.233,R,F,A
4,25000,-2.5,0.2147,R,F,A
4.5,25000,-2.5,0.2054,R,F,A
5,25000,-2.5,0.2006,R,F,A
3,26000,-2.5,0.278,R,F,A
3.5,26000,-2.5,0.2335,R,F,A
4,26000,-2.5,0.2128,R,F,A
4.5,26000,-2.5,0.2028,R,F,A
5,26000,-2.5,0.1975,R,F,A
3.5,27000,-2.5,0.234,R,F,A
4,27000,-2.5,0.2114,R,F,A
4.5,27000,-2.5,0.2003,R,F,A
5,27000,-2.5,0.1946,R,F,A
3.5,28000,-2.5,0.2327,R,F,A
4,28000,-2.5,0.2099,R,F,A
4.5,28000,-2.5,0.1979,R,F,A
5,28000,-2.5,0.1918,R,F,A
3.5,29000,-2.5,0.2289,R,F,A
4,29000,-2.5,0.2078,R,F,A
4.5,29000,-2.5,0.1955,R,F,A
5,29000,-2.5,0.1889,R,F,A
3.5,30000,-2.5,0.2241,R,F,A
4,30000,-2.5,0.2038,R,F,A
4.5,30000,-2.5,0.1923,R,F,A
5,30000,-2.5,0.1856,R,F,A
3.5,31000,-2.5,0.219,R,F,A
4,31000,-2.5,0.1983,R,F,A
4.5,31000,-2.5,0.1875,R,F,A
5,31000,-2.5,0.1814,R,F,A
4,32000,-2.5,0.1926,R,F,A
4.5,32000,-2.5,0.182,R,F,A
5,32000,-2.5,0.1761,R,F,A
4,33000,-2.5,0.1867,R,F,A
4.5,33000,-2.5,0.1761,R,F,A
5,33000,-2.5,0.1703,R,F,A
4,34000,-2.5,0.1794,R,F,A
4.5,34000,-2.5,0.1698,R,F,A
5,34000,-2.5,0.1642,R,F,A
4,35000,-2.5,0.1712,R,F,A
4.5,35000,-2.5,0.1625,R,F,A
5,35000,-2.5,0.1577,R,F,A
4.5,37500,-2.5,0.1414,R,F,A
5,37500,-2.5,0.1378,R,F,A
4.5,40000,-2.5,0.1282,R,F,A
5,40000,-2.5,0.1196,R,F,A
5,42500,-2.5,0.1101,R,F,A
5,45000,-2.5,0.1067,R,F,A
5,47500,-2.5,0.1057,R,F,A
5,50000,-2.5,0.1055,R,F,A
0,3500,-2,0.7688,R,F,A
0.5,3500,-2,0.7785,R,F,A
1,3500,-2,0.7613,R,F,A
1.5,3500,-2,0.6595,R,F,A
2,3500,-2,0.515,R,F,A
2.5,3500,-2,0.4288,R,F,A
3,3500,-2,0.3948,R,F,A
3.5,3500,-2,0.3752,R,F,A
4,3500,-2,0.38,R,F,A
4.5,3500,-2,0.4106,R,F,A
5,3500,-2,0.4277,R,F,A
0,3750,-2,0.726,R,F,A
0.5,3750,-2,0.7285,R,F,A
1,3750,-2,0.7286,R,F,A
1.5,3750,-2,0.7263,R,F,A
2,3750,-2,0.6817,R,F,A
2.5,3750,-2,0.5692,R,F,A
3,3750,-2,0.4555,R,F,A
3.5,3750,-2,0.3867,R,F,A
4,3750,-2,0.3642,R,F,A
4.5,3750,-2,0.3505,R,F,A
5,3750,-2,0.3493,R,F,A
0,4000,-2,0.6799,R,F,A
0.5,4000,-2,0.6743,R,F,A
1,4000,-2,0.6705,R,F,A
1.5,4000,-2,0.6682,R,F,A
2,4000,-2,0.6684,R,F,A
2.5,4000,-2,0.6517,R,F,A
3,4000,-2,0.5856,R,F,A
3.5,4000,-2,0.4875,R,F,A
4,4000,-2,0.4124,R,F,A
4.5,4000,-2,0.3614,R,F,A
5,4000,-2,0.356,R,F,A
0,4250,-2,0.6306,R,F,A
0.5,4250,-2,0.6199,R,F,A
1,4250,-2,0.6124,R,F,A
1.5,4250,-2,0.6081,R,F,A
2,4250,-2,0.6081,R,F,A
2.5,4250,-2,0.6087,R,F,A
3,4250,-2,0.5978,R,F,A
3.5,4250,-2,0.5567,R,F,A
4,4250,-2,0.4878,R,F,A
4.5,4250,-2,0.4224,R,F,A
5,4250,-2,0.3784,R,F,A
0,4500,-2,0.5948,R,F,A
0.5,4500,-2,0.5799,R,F,A
1,4500,-2,0.5656,R,F,A
1.5,4500,-2,0.5568,R,F,A
2,4500,-2,0.5531,R,F,A
2.5,4500,-2,0.5528,R,F,A
3,4500,-2,0.5525,R,F,A
3.5,4500,-2,0.5445,R,F,A
4,4500,-2,0.515,R,F,A
4.5,4500,-2,0.4678,R,F,A
5,4500,-2,0.4144,R,F,A
0,4750,-2,0.5681,R,F,A
0.5,4750,-2,0.5529,R,F,A
1,4750,-2,0.5367,R,F,A
1.5,4750,-2,0.5229,R,F,A
2,4750,-2,0.5122,R,F,A
2.5,4750,-2,0.5072,R,F,A
3,4750,-2,0.505,R,F,A
3.5,4750,-2,0.5017,R,F,A
4,4750,-2,0.4928,R,F,A
4.5,4750,-2,0.4672,R,F,A
5,4750,-2,0.4315,R,F,A
0,5000,-2,0.5462,R,F,A
0.5,5000,-2,0.5345,R,F,A
1,5000,-2,0.5208,R,F,A
1.5,5000,-2,0.5062,R,F,A
2,5000,-2,0.4926,R,F,A
2.5,5000,-2,0.4831,R,F,A
3,5000,-2,0.4767,R,F,A
3.5,5000,-2,0.4707,R,F,A
4,5000,-2,0.4622,R,F,A
4.5,5000,-2,0.4457,R,F,A
5,5000,-2,0.421,R,F,A
0,5250,-2,0.5243,R,F,A
0.5,5250,-2,0.5178,R,F,A
1,5250,-2,0.5078,R,F,A
1.5,5250,-2,0.4962,R,F,A
2,5250,-2,0.4838,R,F,A
2.5,5250,-2,0.4728,R,F,A
3,5250,-2,0.4639,R,F,A
3.5,5250,-2,0.4565,R,F,A
4,5250,-2,0.4474,R,F,A
4.5,5250,-2,0.441,R,F,A
5,5250,-2,0.4159,R,F,A
0,5500,-2,0.5002,R,F,A
0.5,5500,-2,0.4989,R,F,A
1,5500,-2,0.4941,R,F,A
1.5,5500,-2,0.4858,R,F,A
2,5500,-2,0.4766,R,F,A
2.5,5500,-2,0.4668,R,F,A
3,5500,-2,0.459,R,F,A
3.5,5500,-2,0.4499,R,F,A
4,5500,-2,0.4413,R,F,A
4.5,5500,-2,0.429,R,F,A
5,5500,-2,0.4132,R,F,A
0,5750,-2,0.536,R,F,A
0.5,5750,-2,0.4866,R,F,A
1,5750,-2,0.4772,R,F,A
1.5,5750,-2,0.4743,R,F,A
2,5750,-2,0.4675,R,F,A
2.5,5750,-2,0.4609,R,F,A
3,5750,-2,0.4539,R,F,A
3.5,5750,-2,0.4456,R,F,A
4,5750,-2,0.4418,R,F,A
4.5,5750,-2,0.4288,R,F,A
5,5750,-2,0.4146,R,F,A
0,6000,-2,0.5426,R,F,A
0.5,6000,-2,0.5253,R,F,A
1,6000,-2,0.4673,R,F,A
1.5,6000,-2,0.459,R,F,A
2,6000,-2,0.4568,R,F,A
2.5,6000,-2,0.4527,R,F,A
3,6000,-2,0.4492,R,F,A
3.5,6000,-2,0.4441,R,F,A
4,6000,-2,0.4365,R,F,A
4.5,6000,-2,0.4304,R,F,A
5,6000,-2,0.4159,R,F,A
0.5,6250,-2,0.5287,R,F,A
1,6250,-2,0.5053,R,F,A
1.5,6250,-2,0.4524,R,F,A
2,6250,-2,0.4435,R,F,A
2.5,6250,-2,0.4432,R,F,A
3,6250,-2,0.4406,R,F,A
3.5,6250,-2,0.4374,R,F,A
4,6250,-2,0.4326,R,F,A
4.5,6250,-2,0.4272,R,F,A
5,6250,-2,0.4166,R,F,A
0.5,6500,-2,0.5268,R,F,A
1,6500,-2,0.5142,R,F,A
1.5,6500,-2,0.4908,R,F,A
2,6500,-2,0.433,R,F,A
2.5,6500,-2,0.4287,R,F,A
3,6500,-2,0.4296,R,F,A
3.5,6500,-2,0.4298,R,F,A
4,6500,-2,0.4275,R,F,A
4.5,6500,-2,0.4236,R,F,A
5,6500,-2,0.4161,R,F,A
0.5,6750,-2,0.5176,R,F,A
1,6750,-2,0.5121,R,F,A
1.5,6750,-2,0.4979,R,F,A
2,6750,-2,0.4668,R,F,A
2.5,6750,-2,0.4199,R,F,A
3,6750,-2,0.4179,R,F,A
3.5,6750,-2,0.4198,R,F,A
4,6750,-2,0.4198,R,F,A
4.5,6750,-2,0.4181,R,F,A
5,6750,-2,0.4128,R,F,A
0.5,7000,-2,0.5037,R,F,A
1,7000,-2,0.5005,R,F,A
1.5,7000,-2,0.4955,R,F,A
2,7000,-2,0.4798,R,F,A
2.5,7000,-2,0.448,R,F,A
3,7000,-2,0.4067,R,F,A
3.5,7000,-2,0.4086,R,F,A
4,7000,-2,0.4094,R,F,A
4.5,7000,-2,0.4109,R,F,A
5,7000,-2,0.408,R,F,A
0.5,7250,-2,0.4868,R,F,A
1,7250,-2,0.4813,R,F,A
1.5,7250,-2,0.4798,R,F,A
2,7250,-2,0.4757,R,F,A
2.5,7250,-2,0.4581,R,F,A
3,7250,-2,0.4221,R,F,A
3.5,7250,-2,0.3929,R,F,A
4,7250,-2,0.3964,R,F,A
4.5,7250,-2,0.3992,R,F,A
5,7250,-2,0.399,R,F,A
0.5,7500,-2,0.4748,R,F,A
1,7500,-2,0.465,R,F,A
1.5,7500,-2,0.4619,R,F,A
2,7500,-2,0.4619,R,F,A
2.5,7500,-2,0.4585,R,F,A
3,7500,-2,0.4383,R,F,A
3.5,7500,-2,0.399,R,F,A
4,7500,-2,0.3862,R,F,A
4.5,7500,-2,0.3889,R,F,A
5,7500,-2,0.3901,R,F,A
1,7750,-2,0.4506,R,F,A
1.5,7750,-2,0.4443,R,F,A
2,7750,-2,0.4433,R,F,A
2.5,7750,-2,0.4445,R,F,A
3,7750,-2,0.4403,R,F,A
3.5,7750,-2,0.4156,R,F,A
4,7750,-2,0.3792,R,F,A
4.5,7750,-2,0.3795,R,F,A
5,7750,-2,0.3806,R,F,A
1,8000,-2,0.439,R,F,A
1.5,8000,-2,0.4285,R,F,A
2,8000,-2,0.4259,R,F,A
2.5,8000,-2,0.4262,R,F,A
3,8000,-2,0.4288,R,F,A
3.5,8000,-2,0.4226,R,F,A
4,8000,-2,0.3926,R,F,A
4.5,8000,-2,0.3655,R,F,A
5,8000,-2,0.37,R,F,A
1.5,8250,-2,0.4162,R,F,A
2,8250,-2,0.4095,R,F,A
2.5,8250,-2,0.4085,R,F,A
3,8250,-2,0.4108,R,F,A
3.5,8250,-2,0.4144,R,F,A
4,8250,-2,0.4043,R,F,A
4.5,8250,-2,0.3716,R,F,A
5,8250,-2,0.3552,R,F,A
1.5,8500,-2,0.4066,R,F,A
2,8500,-2,0.397,R,F,A
2.5,8500,-2,0.3938,R,F,A
3,8500,-2,0.3947,R,F,A
3.5,8500,-2,0.3981,R,F,A
4,8500,-2,0.4012,R,F,A
4.5,8500,-2,0.3841,R,F,A
5,8500,-2,0.3565,R,F,A
2,8750,-2,0.3868,R,F,A
2.5,8750,-2,0.3811,R,F,A
3,8750,-2,0.3804,R,F,A
3.5,8750,-2,0.3828,R,F,A
4,8750,-2,0.3866,R,F,A
4.5,8750,-2,0.3872,R,F,A
5,8750,-2,0.3644,R,F,A
2,9000,-2,0.3806,R,F,A
2.5,9000,-2,0.3725,R,F,A
3,9000,-2,0.3703,R,F,A
3.5,9000,-2,0.3716,R,F,A
4,9000,-2,0.3748,R,F,A
4.5,9000,-2,0.3794,R,F,A
5,9000,-2,0.3839,R,F,A
2,9250,-2,0.3745,R,F,A
2.5,9250,-2,0.3646,R,F,A
3,9250,-2,0.3604,R,F,A
3.5,9250,-2,0.3602,R,F,A
4,9250,-2,0.362,R,F,A
4.5,9250,-2,0.366,R,F,A
5,9250,-2,0.3702,R,F,A
2,9500,-2,0.3696,R,F,A
2.5,9500,-2,0.3579,R,F,A
3,9500,-2,0.3522,R,F,A
3.5,9500,-2,0.3506,R,F,A
4,9500,-2,0.3514,R,F,A
4.5,9500,-2,0.3543,R,F,A
5,9500,-2,0.358,R,F,A
2,9750,-2,0.3651,R,F,A
2.5,9750,-2,0.3522,R,F,A
3,9750,-2,0.3456,R,F,A
3.5,9750,-2,0.3427,R,F,A
4,9750,-2,0.3424,R,F,A
4.5,9750,-2,0.3442,R,F,A
5,9750,-2,0.3474,R,F,A
2,10000,-2,0.3609,R,F,A
2.5,10000,-2,0.3471,R,F,A
3,10000,-2,0.3398,R,F,A
3.5,10000,-2,0.3361,R,F,A
4,10000,-2,0.3352,R,F,A
4.5,10000,-2,0.3357,R,F,A
5,10000,-2,0.3379,R,F,A
2,10500,-2,0.3537,R,F,A
2.5,10500,-2,0.3378,R,F,A
3,10500,-2,0.3295,R,F,A
3.5,10500,-2,0.3253,R,F,A
4,10500,-2,0.3233,R,F,A
4.5,10500,-2,0.3225,R,F,A
5,10500,-2,0.3229,R,F,A
2.5,11000,-2,0.3299,R,F,A
3,11000,-2,0.3206,R,F,A
3.5,11000,-2,0.3158,R,F,A
4,11000,-2,0.3135,R,F,A
4.5,11000,-2,0.3121,R,F,A
5,11000,-2,0.3117,R,F,A
2.5,11500,-2,0.323,R,F,A
3,11500,-2,0.3127,R,F,A
3.5,11500,-2,0.3073,R,F,A
4,11500,-2,0.3047,R,F,A
4.5,11500,-2,0.3033,R,F,A
5,11500,-2,0.3025,R,F,A
2.5,12000,-2,0.3172,R,F,A
3,12000,-2,0.3056,R,F,A
3.5,12000,-2,0.2997,R,F,A
4,12000,-2,0.2968,R,F,A
4.5,12000,-2,0.2954,R,F,A
5,12000,-2,0.2945,R,F,A
2.5,12500,-2,0.3127,R,F,A
3,12500,-2,0.2994,R,F,A
3.5,12500,-2,0.2927,R,F,A
4,12500,-2,0.2894,R,F,A
4.5,12500,-2,0.288,R,F,A
5,12500,-2,0.2873,R,F,A
2.5,13000,-2,0.3089,R,F,A
3,13000,-2,0.2942,R,F,A
3.5,13000,-2,0.2865,R,F,A
4,13000,-2,0.2829,R,F,A
4.5,13000,-2,0.2812,R,F,A
5,13000,-2,0.2805,R,F,A
2,14000,-2,0.3395,R,F,A
2.5,14000,-2,0.3035,R,F,A
3,14000,-2,0.2857,R,F,A
3.5,14000,-2,0.2763,R,F,A
4,14000,-2,0.2714,R,F,A
4.5,14000,-2,0.2692,R,F,A
5,14000,-2,0.2683,R,F,A
2.5,15000,-2,0.3002,R,F,A
3,15000,-2,0.2793,R,F,A
3.5,15000,-2,0.2683,R,F,A
4,15000,-2,0.2622,R,F,A
4.5,15000,-2,0.2593,R,F,A
5,15000,-2,0.2578,R,F,A
2.5,16000,-2,0.2983,R,F,A
3,16000,-2,0.2741,R,F,A
3.5,16000,-2,0.2615,R,F,A
4,16000,-2,0.2547,R,F,A
4.5,16000,-2,0.251,R,F,A
5,16000,-2,0.2491,R,F,A
2.5,17000,-2,0.298,R,F,A
3,17000,-2,0.2697,R,F,A
3.5,17000,-2,0.2559,R,F,A
4,17000,-2,0.2482,R,F,A
4.5,17000,-2,0.244,R,F,A
5,17000,-2,0.2417,R,F,A
2.5,18000,-2,0.2997,R,F,A
3,18000,-2,0.2662,R,F,A
3.5,18000,-2,0.2505,R,F,A
4,18000,-2,0.2423,R,F,A
4.5,18000,-2,0.2377,R,F,A
5,18000,-2,0.2352,R,F,A
2.5,19000,-2,0.3037,R,F,A
3,19000,-2,0.2636,R,F,A
3.5,19000,-2,0.2456,R,F,A
4,19000,-2,0.2367,R,F,A
4.5,19000,-2,0.2319,R,F,A
5,19000,-2,0.2294,R,F,A
3,20000,-2,0.2621,R,F,A
3.5,20000,-2,0.2413,R,F,A
4,20000,-2,0.2313,R,F,A
4.5,20000,-2,0.2261,R,F,A
5,20000,-2,0.2236,R,F,A
3,21000,-2,0.2618,R,F,A
3.5,21000,-2,0.2379,R,F,A
4,21000,-2,0.2264,R,F,A
4.5,21000,-2,0.2207,R,F,A
5,21000,-2,0.218,R,F,A
3,22000,-2,0.2624,R,F,A
3.5,22000,-2,0.2353,R,F,A
4,22000,-2,0.2223,R,F,A
4.5,22000,-2,0.2157,R,F,A
5,22000,-2,0.2127,R,F,A
3,23000,-2,0.2643,R,F,A
3.5,23000,-2,0.2334,R,F,A
4,23000,-2,0.2188,R,F,A
4.5,23000,-2,0.2116,R,F,A
5,23000,-2,0.208,R,F,A
3,24000,-2,0.2679,R,F,A
3.5,24000,-2,0.2321,R,F,A
4,24000,-2,0.216,R,F,A
4.5,24000,-2,0.208,R,F,A
5,24000,-2,0.204,R,F,A
3,25000,-2,0.273,R,F,A
3.5,25000,-2,0.2316,R,F,A
4,25000,-2,0.2136,R,F,A
4.5,25000,-2,0.2048,R,F,A
5,25000,-2,0.2004,R,F,A
3,26000,-2,0.2769,R,F,A
3.5,26000,-2,0.232,R,F,A
4,26000,-2,0.2117,R,F,A
4.5,26000,-2,0.202,R,F,A
5,26000,-2,0.1971,R,F,A
3.5,27000,-2,0.2323,R,F,A
4,27000,-2,0.2099,R,F,A
4.5,27000,-2,0.1995,R,F,A
5,27000,-2,0.1941,R,F,A
3.5,28000,-2,0.2317,R,F,A
4,28000,-2,0.2087,R,F,A
4.5,28000,-2,0.1969,R,F,A
5,28000,-2,0.1912,R,F,A
3.5,29000,-2,0.2288,R,F,A
4,29000,-2,0.2064,R,F,A
4.5,29000,-2,0.1945,R,F,A
5,29000,-2,0.1882,R,F,A
4,30000,-2,0.203,R,F,A
4.5,30000,-2,0.1915,R,F,A
5,30000,-2,0.1848,R,F,A
4,31000,-2,0.1984,R,F,A
4.5,31000,-2,0.187,R,F,A
5,31000,-2,0.181,R,F,A
4,32000,-2,0.1932,R,F,A
4.5,32000,-2,0.182,R,F,A
5,32000,-2,0.1757,R,F,A
4.5,33000,-2,0.1762,R,F,A
5,33000,-2,0.1703,R,F,A
4.5,34000,-2,0.1704,R,F,A
5,34000,-2,0.1643,R,F,A
4.5,35000,-2,0.1632,R,F,A
5,35000,-2,0.1581,R,F,A
4.5,37500,-2,0.1423,R,F,A
5,37500,-2,0.1387,R,F,A
4.5,40000,-2,0.129,R,F,A
5,40000,-2,0.1204,R,F,A
5,42500,-2,0.1107,R,F,A
5,45000,-2,0.1072,R,F,A
5,47500,-2,0.106,R,F,A
5,50000,-2,0.1057,R,F,A
0,3500,-1.5,0.7989,R,F,A
0.5,3500,-1.5,0.8063,R,F,A
1,3500,-1.5,0.8067,R,F,A
1.5,3500,-1.5,0.7627,R,F,A
2,3500,-1.5,0.627,R,F,A
2.5,3500,-1.5,0.5032,R,F,A
3,3500,-1.5,0.4394,R,F,A
3.5,3500,-1.5,0.4116,R,F,A
4,3500,-1.5,0.4038,R,F,A
4.5,3500,-1.5,0.4112,R,F,A
5,3500,-1.5,0.4241,R,F,A
0,3750,-1.5,0.7516,R,F,A
0.5,3750,-1.5,0.7532,R,F,A
1,3750,-1.5,0.7541,R,F,A
1.5,3750,-1.5,0.7525,R,F,A
2,3750,-1.5,0.7406,R,F,A
2.5,3750,-1.5,0.6587,R,F,A
3,3750,-1.5,0.5243,R,F,A
3.5,3750,-1.5,0.4339,R,F,A
4,3750,-1.5,0.3891,R,F,A
4.5,3750,-1.5,0.383,R,F,A
5,3750,-1.5,0.3847,R,F,A
0,4000,-1.5,0.7053,R,F,A
0.5,4000,-1.5,0.7044,R,F,A
1,4000,-1.5,0.7059,R,F,A
1.5,4000,-1.5,0.7054,R,F,A
2,4000,-1.5,0.7031,R,F,A
2.5,4000,-1.5,0.6988,R,F,A
3,4000,-1.5,0.6621,R,F,A
3.5,4000,-1.5,0.5627,R,F,A
4,4000,-1.5,0.4597,R,F,A
4.5,4000,-1.5,0.3981,R,F,A
5,4000,-1.5,0.3703,R,F,A
0,4250,-1.5,0.6541,R,F,A
0.5,4250,-1.5,0.6577,R,F,A
1,4250,-1.5,0.6526,R,F,A
1.5,4250,-1.5,0.6485,R,F,A
2,4250,-1.5,0.6506,R,F,A
2.5,4250,-1.5,0.652,R,F,A
3,4250,-1.5,0.6507,R,F,A
3.5,4250,-1.5,0.6337,R,F,A
4,4250,-1.5,0.5696,R,F,A
4.5,4250,-1.5,0.4825,R,F,A
5,4250,-1.5,0.4129,R,F,A
0,4500,-1.5,0.6074,R,F,A
0.5,4500,-1.5,0.5996,R,F,A
1,4500,-1.5,0.5951,R,F,A
1.5,4500,-1.5,0.5928,R,F,A
2,4500,-1.5,0.5951,R,F,A
2.5,4500,-1.5,0.5987,R,F,A
3,4500,-1.5,0.6011,R,F,A
3.5,4500,-1.5,0.6002,R,F,A
4,4500,-1.5,0.5886,R,F,A
4.5,4500,-1.5,0.5487,R,F,A
5,4500,-1.5,0.4818,R,F,A
0,4750,-1.5,0.5733,R,F,A
0.5,4750,-1.5,0.5628,R,F,A
1,4750,-1.5,0.553,R,F,A
1.5,4750,-1.5,0.5472,R,F,A
2,4750,-1.5,0.5449,R,F,A
2.5,4750,-1.5,0.55,R,F,A
3,4750,-1.5,0.5526,R,F,A
3.5,4750,-1.5,0.5544,R,F,A
4,4750,-1.5,0.5503,R,F,A
4.5,4750,-1.5,0.5406,R,F,A
5,4750,-1.5,0.5095,R,F,A
0,5000,-1.5,0.5482,R,F,A
0.5,5000,-1.5,0.5383,R,F,A
1,5000,-1.5,0.5272,R,F,A
1.5,5000,-1.5,0.5171,R,F,A
2,5000,-1.5,0.5106,R,F,A
2.5,5000,-1.5,0.5067,R,F,A
3,5000,-1.5,0.5082,R,F,A
3.5,5000,-1.5,0.5074,R,F,A
4,5000,-1.5,0.5106,R,F,A
