logg,Teff,Z,u,Filt,Met,Mod
0,3500,-5,0.2279,K,F,A
0.5,3500,-5,0.2184,K,F,A
1,3500,-5,0.1959,K,F,A
1.5,3500,-5,0.2098,K,F,A
2,3500,-5,0.1765,K,F,A
2.5,3500,-5,0.0716,K,F,A
3,3500,-5,0.04,K,F,A
0,3750,-5,0.2267,K,F,A
0.5,3750,-5,0.2096,K,F,A
1,3750,-5,0.1924,K,F,A
1.5,3750,-5,0.1693,K,F,A
2,3750,-5,0.155,K,F,A
2.5,3750,-5,0.2003,K,F,A
3,3750,-5,0.1317,K,F,A
0,4000,-5,0.2297,K,F,A
0.5,4000,-5,0.2192,K,F,A
1,4000,-5,0.2037,K,F,A
1.5,4000,-5,0.1851,K,F,A
2,4000,-5,0.1662,K,F,A
2.5,4000,-5,0.1369,K,F,A
3,4000,-5,0.1403,K,F,A
3.5,4000,-5,0.1998,K,F,A
0,4250,-5,0.2297,K,F,A
0.5,4250,-5,0.2241,K,F,A
1,4250,-5,0.215,K,F,A
1.5,4250,-5,0.2012,K,F,A
2,4250,-5,0.185,K,F,A
2.5,4250,-5,0.1638,K,F,A
3,4250,-5,0.1411,K,F,A
3.5,4250,-5,0.1128,K,F,A
4,4250,-5,0.0943,K,F,A
0,4500,-5,0.2245,K,F,A
0.5,4500,-5,0.2227,K,F,A
1,4500,-5,0.2175,K,F,A
1.5,4500,-5,0.2094,K,F,A
2,4500,-5,0.1976,K,F,A
2.5,4500,-5,0.1832,K,F,A
3,4500,-5,0.1661,K,F,A
3.5,4500,-5,0.1453,K,F,A
4,4500,-5,0.1199,K,F,A
0,4750,-5,0.2178,K,F,A
0.5,4750,-5,0.2178,K,F,A
1,4750,-5,0.2161,K,F,A
1.5,4750,-5,0.211,K,F,A
2,4750,-5,0.2035,K,F,A
2.5,4750,-5,0.1933,K,F,A
3,4750,-5,0.1807,K,F,A
3.5,4750,-5,0.167,K,F,A
4,4750,-5,0.1487,K,F,A
4.5,4750,-5,0.1276,K,F,A
0,5000,-5,0.2101,K,F,A
0.5,5000,-5,0.2105,K,F,A
1,5000,-5,0.2095,K,F,A
1.5,5000,-5,0.207,K,F,A
2,5000,-5,0.2027,K,F,A
2.5,5000,-5,0.1958,K,F,A
3,5000,-5,0.1873,K,F,A
3.5,5000,-5,0.1774,K,F,A
4,5000,-5,0.1657,K,F,A
4.5,5000,-5,0.1509,K,F,A
5,5000,-5,0.1356,K,F,A
0,5250,-5,0.2011,K,F,A
0.5,5250,-5,0.2015,K,F,A
1,5250,-5,0.2019,K,F,A
1.5,5250,-5,0.2006,K,F,A
2,5250,-5,0.1975,K,F,A
2.5,5250,-5,0.1943,K,F,A
3,5250,-5,0.1885,K,F,A
3.5,5250,-5,0.1817,K,F,A
4,5250,-5,0.1748,K,F,A
4.5,5250,-5,0.1638,K,F,A
5,5250,-5,0.1494,K,F,A
0,5500,-5,0.1913,K,F,A
0.5,5500,-5,0.1911,K,F,A
1,5500,-5,0.192,K,F,A
1.5,5500,-5,0.1923,K,F,A
2,5500,-5,0.1913,K,F,A
2.5,5500,-5,0.1887,K,F,A
3,5500,-5,0.186,K,F,A
3.5,5500,-5,0.1806,K,F,A
4,5500,-5,0.1756,K,F,A
4.5,5500,-5,0.1691,K,F,A
5,5500,-5,0.1595,K,F,A
0,5750,-5,0.2143,K,F,A
0.5,5750,-5,0.1797,K,F,A
1,5750,-5,0.1804,K,F,A
1.5,5750,-5,0.1822,K,F,A
2,5750,-5,0.1818,K,F,A
2.5,5750,-5,0.1812,K,F,A
3,5750,-5,0.1797,K,F,A
3.5,5750,-5,0.1783,K,F,A
4,5750,-5,0.1752,K,F,A
4.5,5750,-5,0.1712,K,F,A
5,5750,-5,0.1647,K,F,A
0,6000,-5,0.2132,K,F,A
0.5,6000,-5,0.2057,K,F,A
1,6000,-5,0.1767,K,F,A
1.5,6000,-5,0.1704,K,F,A
2,6000,-5,0.1722,K,F,A
2.5,6000,-5,0.1737,K,F,A
3,6000,-5,0.1741,K,F,A
3.5,6000,-5,0.1733,K,F,A
4,6000,-5,0.1741,K,F,A
4.5,6000,-5,0.172,K,F,A
5,6000,-5,0.1672,K,F,A
0.5,6250,-5,0.202,K,F,A
1,6250,-5,0.1987,K,F,A
1.5,6250,-5,0.1671,K,F,A
2,6250,-5,0.163,K,F,A
2.5,6250,-5,0.1657,K,F,A
3,6250,-5,0.1676,K,F,A
3.5,6250,-5,0.1688,K,F,A
4,6250,-5,0.1696,K,F,A
4.5,6250,-5,0.1697,K,F,A
5,6250,-5,0.1683,K,F,A
0.5,6500,-5,0.1997,K,F,A
1,6500,-5,0.193,K,F,A
1.5,6500,-5,0.1922,K,F,A
2,6500,-5,0.1587,K,F,A
2.5,6500,-5,0.1567,K,F,A
3,6500,-5,0.1606,K,F,A
3.5,6500,-5,0.1633,K,F,A
4,6500,-5,0.1657,K,F,A
4.5,6500,-5,0.1668,K,F,A
5,6500,-5,0.1671,K,F,A
0.5,6750,-5,0.1993,K,F,A
1,6750,-5,0.1883,K,F,A
1.5,6750,-5,0.1853,K,F,A
2,6750,-5,0.1863,K,F,A
2.5,6750,-5,0.1524,K,F,A
3,6750,-5,0.1533,K,F,A
3.5,6750,-5,0.1574,K,F,A
4,6750,-5,0.161,K,F,A
4.5,6750,-5,0.1635,K,F,A
5,6750,-5,0.1644,K,F,A
0.5,7000,-5,0.2007,K,F,A
1,7000,-5,0.1856,K,F,A
1.5,7000,-5,0.1794,K,F,A
2,7000,-5,0.179,K,F,A
2.5,7000,-5,0.1814,K,F,A
3,7000,-5,0.1496,K,F,A
3.5,7000,-5,0.1521,K,F,A
4,7000,-5,0.156,K,F,A
4.5,7000,-5,0.1594,K,F,A
5,7000,-5,0.1618,K,F,A
1,7250,-5,0.1844,K,F,A
1.5,7250,-5,0.1749,K,F,A
2,7250,-5,0.1719,K,F,A
2.5,7250,-5,0.1733,K,F,A
3,7250,-5,0.1766,K,F,A
3.5,7250,-5,0.1478,K,F,A
4,7250,-5,0.1509,K,F,A
4.5,7250,-5,0.1552,K,F,A
5,7250,-5,0.158,K,F,A
1,7500,-5,0.1837,K,F,A
1.5,7500,-5,0.1719,K,F,A
2,7500,-5,0.1663,K,F,A
2.5,7500,-5,0.1658,K,F,A
3,7500,-5,0.1684,K,F,A
3.5,7500,-5,0.1729,K,F,A
4,7500,-5,0.15,K,F,A
4.5,7500,-5,0.151,K,F,A
5,7500,-5,0.1538,K,F,A
1.5,7750,-5,0.1692,K,F,A
2,7750,-5,0.162,K,F,A
2.5,7750,-5,0.1593,K,F,A
3,7750,-5,0.1604,K,F,A
3.5,7750,-5,0.1645,K,F,A
4,7750,-5,0.1693,K,F,A
4.5,7750,-5,0.1478,K,F,A
5,7750,-5,0.15,K,F,A
1.5,8000,-5,0.1666,K,F,A
2,8000,-5,0.1581,K,F,A
2.5,8000,-5,0.1542,K,F,A
3,8000,-5,0.1534,K,F,A
3.5,8000,-5,0.1561,K,F,A
4,8000,-5,0.1612,K,F,A
4.5,8000,-5,0.1663,K,F,A
5,8000,-5,0.1466,K,F,A
2,8250,-5,0.1544,K,F,A
2.5,8250,-5,0.1497,K,F,A
3,8250,-5,0.148,K,F,A
3.5,8250,-5,0.1485,K,F,A
4,8250,-5,0.1527,K,F,A
4.5,8250,-5,0.1575,K,F,A
5,8250,-5,0.1458,K,F,A
1.5,8500,-5,0.1628,K,F,A
2,8500,-5,0.151,K,F,A
2.5,8500,-5,0.1454,K,F,A
3,8500,-5,0.1432,K,F,A
3.5,8500,-5,0.1431,K,F,A
4,8500,-5,0.1447,K,F,A
4.5,8500,-5,0.1499,K,F,A
5,8500,-5,0.1554,K,F,A
2,8750,-5,0.1481,K,F,A
2.5,8750,-5,0.1415,K,F,A
3,8750,-5,0.1388,K,F,A
3.5,8750,-5,0.1384,K,F,A
4,8750,-5,0.1392,K,F,A
4.5,8750,-5,0.142,K,F,A
5,8750,-5,0.1475,K,F,A
1.5,9000,-5,0.163,K,F,A
2,9000,-5,0.1461,K,F,A
2.5,9000,-5,0.1384,K,F,A
3,9000,-5,0.135,K,F,A
3.5,9000,-5,0.134,K,F,A
4,9000,-5,0.1345,K,F,A
4.5,9000,-5,0.1355,K,F,A
5,9000,-5,0.1371,K,F,A
2,9250,-5,0.1446,K,F,A
2.5,9250,-5,0.1358,K,F,A
3,9250,-5,0.1318,K,F,A
3.5,9250,-5,0.1304,K,F,A
4,9250,-5,0.1305,K,F,A
4.5,9250,-5,0.1314,K,F,A
5,9250,-5,0.1324,K,F,A
2,9500,-5,0.1435,K,F,A
2.5,9500,-5,0.1337,K,F,A
3,9500,-5,0.1291,K,F,A
3.5,9500,-5,0.1273,K,F,A
4,9500,-5,0.127,K,F,A
4.5,9500,-5,0.1276,K,F,A
5,9500,-5,0.1284,K,F,A
2,9750,-5,0.1426,K,F,A
2.5,9750,-5,0.1319,K,F,A
3,9750,-5,0.1269,K,F,A
3.5,9750,-5,0.1248,K,F,A
4,9750,-5,0.1242,K,F,A
4.5,9750,-5,0.1244,K,F,A
5,9750,-5,0.125,K,F,A
2,10000,-5,0.142,K,F,A
2.5,10000,-5,0.1305,K,F,A
3,10000,-5,0.1249,K,F,A
3.5,10000,-5,0.1225,K,F,A
4,10000,-5,0.1218,K,F,A
4.5,10000,-5,0.1217,K,F,A
5,10000,-5,0.122,K,F,A
2,10500,-5,0.1405,K,F,A
2.5,10500,-5,0.1278,K,F,A
3,10500,-5,0.1216,K,F,A
3.5,10500,-5,0.1187,K,F,A
4,10500,-5,0.1177,K,F,A
4.5,10500,-5,0.1175,K,F,A
5,10500,-5,0.1174,K,F,A
2.5,11000,-5,0.1255,K,F,A
3,11000,-5,0.1188,K,F,A
3.5,11000,-5,0.1155,K,F,A
4,11000,-5,0.1142,K,F,A
4.5,11000,-5,0.1139,K,F,A
5,11000,-5,0.1138,K,F,A
2.5,11500,-5,0.1236,K,F,A
3,11500,-5,0.1162,K,F,A
3.5,11500,-5,0.1127,K,F,A
4,11500,-5,0.1112,K,F,A
4.5,11500,-5,0.1108,K,F,A
5,11500,-5,0.1107,K,F,A
2.5,12000,-5,0.1218,K,F,A
3,12000,-5,0.1139,K,F,A
3.5,12000,-5,0.11,K,F,A
4,12000,-5,0.1085,K,F,A
4.5,12000,-5,0.1079,K,F,A
5,12000,-5,0.1078,K,F,A
2.5,12500,-5,0.1204,K,F,A
3,12500,-5,0.1119,K,F,A
3.5,12500,-5,0.1078,K,F,A
4,12500,-5,0.1058,K,F,A
4.5,12500,-5,0.1052,K,F,A
5,12500,-5,0.1052,K,F,A
2.5,13000,-5,0.1192,K,F,A
3,13000,-5,0.1099,K,F,A
3.5,13000,-5,0.1056,K,F,A
4,13000,-5,0.1036,K,F,A
4.5,13000,-5,0.1028,K,F,A
5,13000,-5,0.1026,K,F,A
2,14000,-5,0.1411,K,F,A
2.5,14000,-5,0.1175,K,F,A
3,14000,-5,0.1069,K,F,A
3.5,14000,-5,0.1018,K,F,A
4,14000,-5,0.0994,K,F,A
4.5,14000,-5,0.0985,K,F,A
5,14000,-5,0.0982,K,F,A
2.5,15000,-5,0.1168,K,F,A
3,15000,-5,0.1045,K,F,A
3.5,15000,-5,0.0987,K,F,A
4,15000,-5,0.0959,K,F,A
4.5,15000,-5,0.0948,K,F,A
5,15000,-5,0.0945,K,F,A
2.5,16000,-5,0.1169,K,F,A
3,16000,-5,0.1029,K,F,A
3.5,16000,-5,0.0961,K,F,A
4,16000,-5,0.093,K,F,A
4.5,16000,-5,0.0916,K,F,A
5,16000,-5,0.0913,K,F,A
2.5,17000,-5,0.1179,K,F,A
3,17000,-5,0.1018,K,F,A
3.5,17000,-5,0.0943,K,F,A
4,17000,-5,0.0907,K,F,A
4.5,17000,-5,0.089,K,F,A
5,17000,-5,0.0885,K,F,A
2.5,18000,-5,0.1196,K,F,A
3,18000,-5,0.1012,K,F,A
3.5,18000,-5,0.0928,K,F,A
4,18000,-5,0.0889,K,F,A
4.5,18000,-5,0.0869,K,F,A
5,18000,-5,0.0863,K,F,A
2.5,19000,-5,0.1224,K,F,A
3,19000,-5,0.1007,K,F,A
3.5,19000,-5,0.0916,K,F,A
4,19000,-5,0.0872,K,F,A
4.5,19000,-5,0.0851,K,F,A
5,19000,-5,0.0845,K,F,A
3,20000,-5,0.1009,K,F,A
3.5,20000,-5,0.0905,K,F,A
4,20000,-5,0.0859,K,F,A
4.5,20000,-5,0.0838,K,F,A
5,20000,-5,0.0829,K,F,A
3,21000,-5,0.102,K,F,A
3.5,21000,-5,0.0899,K,F,A
4,21000,-5,0.0848,K,F,A
4.5,21000,-5,0.0825,K,F,A
5,21000,-5,0.0818,K,F,A
3,22000,-5,0.1042,K,F,A
3.5,22000,-5,0.0902,K,F,A
4,22000,-5,0.0842,K,F,A
4.5,22000,-5,0.0816,K,F,A
5,22000,-5,0.0808,K,F,A
3,23000,-5,0.1074,K,F,A
3.5,23000,-5,0.0914,K,F,A
4,23000,-5,0.0844,K,F,A
4.5,23000,-5,0.0813,K,F,A
5,23000,-5,0.0803,K,F,A
3,24000,-5,0.1117,K,F,A
3.5,24000,-5,0.0934,K,F,A
4,24000,-5,0.0853,K,F,A
4.5,24000,-5,0.0817,K,F,A
5,24000,-5,0.0804,K,F,A
3,25000,-5,0.1171,K,F,A
3.5,25000,-5,0.0959,K,F,A
4,25000,-5,0.0868,K,F,A
4.5,25000,-5,0.0828,K,F,A
5,25000,-5,0.081,K,F,A
3,26000,-5,0.1217,K,F,A
3.5,26000,-5,0.0984,K,F,A
4,26000,-5,0.0887,K,F,A
4.5,26000,-5,0.0841,K,F,A
5,26000,-5,0.0821,K,F,A
3.5,27000,-5,0.1009,K,F,A
4,27000,-5,0.0904,K,F,A
4.5,27000,-5,0.0856,K,F,A
5,27000,-5,0.0831,K,F,A
3.5,28000,-5,0.101,K,F,A
4,28000,-5,0.0914,K,F,A
4.5,28000,-5,0.0866,K,F,A
5,28000,-5,0.084,K,F,A
3.5,29000,-5,0.0985,K,F,A
4,29000,-5,0.0912,K,F,A
4.5,29000,-5,0.0864,K,F,A
5,29000,-5,0.084,K,F,A
3.5,30000,-5,0.0935,K,F,A
4,30000,-5,0.0886,K,F,A
4.5,30000,-5,0.0851,K,F,A
5,30000,-5,0.0829,K,F,A
3.5,31000,-5,0.0892,K,F,A
4,31000,-5,0.0842,K,F,A
4.5,31000,-5,0.082,K,F,A
5,31000,-5,0.0804,K,F,A
4,32000,-5,0.0793,K,F,A
4.5,32000,-5,0.0776,K,F,A
5,32000,-5,0.0765,K,F,A
4,33000,-5,0.0748,K,F,A
4.5,33000,-5,0.0726,K,F,A
5,33000,-5,0.072,K,F,A
4,34000,-5,0.0709,K,F,A
4.5,34000,-5,0.0679,K,F,A
5,34000,-5,0.067,K,F,A
4,35000,-5,0.0678,K,F,A
4.5,35000,-5,0.0637,K,F,A
5,35000,-5,0.0626,K,F,A
4.5,37500,-5,0.0543,K,F,A
5,37500,-5,0.0531,K,F,A
4.5,40000,-5,0.0481,K,F,A
5,40000,-5,0.0445,K,F,A
5,42500,-5,0.0413,K,F,A
5,45000,-5,0.0406,K,F,A
5,47500,-5,0.0402,K,F,A
5,50000,-5,0.0399,K,F,A
0,3500,-4.5,0.2302,K,F,A
0.5,3500,-4.5,0.2192,K,F,A
1,3500,-4.5,0.1952,K,F,A
1.5,3500,-4.5,0.2132,K,F,A
2,3500,-4.5,0.1901,K,F,A
2.5,3500,-4.5,0.1157,K,F,A
3,3500,-4.5,0.053,K,F,A
0,3750,-4.5,0.2273,K,F,A
0.5,3750,-4.5,0.211,K,F,A
1,3750,-4.5,0.1942,K,F,A
1.5,3750,-4.5,0.1713,K,F,A
2,3750,-4.5,0.1507,K,F,A
2.5,3750,-4.5,0.1794,K,F,A
3,3750,-4.5,0.1753,K,F,A
3.5,3750,-4.5,0.0566,K,F,A
0,4000,-4.5,0.2301,K,F,A
0.5,4000,-4.5,0.2195,K,F,A
1,4000,-4.5,0.2043,K,F,A
1.5,4000,-4.5,0.1863,K,F,A
2,4000,-4.5,0.1673,K,F,A
2.5,4000,-4.5,0.1375,K,F,A
3,4000,-4.5,0.1321,K,F,A
3.5,4000,-4.5,0.1704,K,F,A
4,4000,-4.5,0.1582,K,F,A
0,4250,-4.5,0.2302,K,F,A
0.5,4250,-4.5,0.2245,K,F,A
1,4250,-4.5,0.2152,K,F,A
1.5,4250,-4.5,0.2018,K,F,A
2,4250,-4.5,0.1848,K,F,A
2.5,4250,-4.5,0.1677,K,F,A
3,4250,-4.5,0.1426,K,F,A
3.5,4250,-4.5,0.1144,K,F,A
4,4250,-4.5,0.0969,K,F,A
4.5,4250,-4.5,0.0887,K,F,A
0,4500,-4.5,0.2246,K,F,A
0.5,4500,-4.5,0.2231,K,F,A
1,4500,-4.5,0.2176,K,F,A
1.5,4500,-4.5,0.2094,K,F,A
2,4500,-4.5,0.1975,K,F,A
2.5,4500,-4.5,0.183,K,F,A
3,4500,-4.5,0.1663,K,F,A
3.5,4500,-4.5,0.1495,K,F,A
4,4500,-4.5,0.1255,K,F,A
4.5,4500,-4.5,0.1062,K,F,A
5,4500,-4.5,0.0936,K,F,A
0,4750,-4.5,0.2176,K,F,A
0.5,4750,-4.5,0.2172,K,F,A
1,4750,-4.5,0.2152,K,F,A
1.5,4750,-4.5,0.2112,K,F,A
2,4750,-4.5,0.2035,K,F,A
2.5,4750,-4.5,0.1931,K,F,A
3,4750,-4.5,0.1809,K,F,A
3.5,4750,-4.5,0.1668,K,F,A
4,4750,-4.5,0.1488,K,F,A
4.5,4750,-4.5,0.132,K,F,A
5,4750,-4.5,0.1149,K,F,A
0,5000,-4.5,0.2101,K,F,A
0.5,5000,-4.5,0.2106,K,F,A
1,5000,-4.5,0.2096,K,F,A
1.5,5000,-4.5,0.2068,K,F,A
2,5000,-4.5,0.2028,K,F,A
2.5,5000,-4.5,0.1958,K,F,A
3,5000,-4.5,0.1873,K,F,A
3.5,5000,-4.5,0.1774,K,F,A
4,5000,-4.5,0.1653,K,F,A
4.5,5000,-4.5,0.1505,K,F,A
5,5000,-4.5,0.1319,K,F,A
0,5250,-4.5,0.2011,K,F,A
0.5,5250,-4.5,0.2013,K,F,A
1,5250,-4.5,0.2019,K,F,A
1.5,5250,-4.5,0.2006,K,F,A
2,5250,-4.5,0.1974,K,F,A
2.5,5250,-4.5,0.1942,K,F,A
3,5250,-4.5,0.1884,K,F,A
3.5,5250,-4.5,0.1818,K,F,A
4,5250,-4.5,0.1739,K,F,A
4.5,5250,-4.5,0.1629,K,F,A
5,5250,-4.5,0.149,K,F,A
0,5500,-4.5,0.1912,K,F,A
0.5,5500,-4.5,0.1911,K,F,A
1,5500,-4.5,0.192,K,F,A
1.5,5500,-4.5,0.1924,K,F,A
2,5500,-4.5,0.1912,K,F,A
2.5,5500,-4.5,0.1887,K,F,A
3,5500,-4.5,0.1844,K,F,A
3.5,5500,-4.5,0.1804,K,F,A
4,5500,-4.5,0.1757,K,F,A
4.5,5500,-4.5,0.1687,K,F,A
5,5500,-4.5,0.1592,K,F,A
0,5750,-4.5,0.2142,K,F,A
0.5,5750,-4.5,0.1798,K,F,A
1,5750,-4.5,0.1803,K,F,A
1.5,5750,-4.5,0.1812,K,F,A
2,5750,-4.5,0.1818,K,F,A
2.5,5750,-4.5,0.181,K,F,A
3,5750,-4.5,0.1799,K,F,A
3.5,5750,-4.5,0.1784,K,F,A
4,5750,-4.5,0.176,K,F,A
4.5,5750,-4.5,0.1711,K,F,A
5,5750,-4.5,0.1646,K,F,A
0,6000,-4.5,0.2132,K,F,A
0.5,6000,-4.5,0.2055,K,F,A
1,6000,-4.5,0.1698,K,F,A
1.5,6000,-4.5,0.1703,K,F,A
2,6000,-4.5,0.1723,K,F,A
2.5,6000,-4.5,0.1735,K,F,A
3,6000,-4.5,0.174,K,F,A
3.5,6000,-4.5,0.173,K,F,A
4,6000,-4.5,0.1732,K,F,A
4.5,6000,-4.5,0.1718,K,F,A
5,6000,-4.5,0.1649,K,F,A
0.5,6250,-4.5,0.2018,K,F,A
1,6250,-4.5,0.1986,K,F,A
1.5,6250,-4.5,0.1661,K,F,A
2,6250,-4.5,0.1628,K,F,A
2.5,6250,-4.5,0.1656,K,F,A
3,6250,-4.5,0.1677,K,F,A
3.5,6250,-4.5,0.1688,K,F,A
4,6250,-4.5,0.1697,K,F,A
4.5,6250,-4.5,0.1697,K,F,A
5,6250,-4.5,0.1666,K,F,A
0.5,6500,-4.5,0.1996,K,F,A
1,6500,-4.5,0.1929,K,F,A
1.5,6500,-4.5,0.192,K,F,A
2,6500,-4.5,0.1581,K,F,A
2.5,6500,-4.5,0.1564,K,F,A
3,6500,-4.5,0.1603,K,F,A
3.5,6500,-4.5,0.1634,K,F,A
4,6500,-4.5,0.1658,K,F,A
4.5,6500,-4.5,0.1668,K,F,A
5,6500,-4.5,0.1672,K,F,A
0.5,6750,-4.5,0.1993,K,F,A
1,6750,-4.5,0.1883,K,F,A
1.5,6750,-4.5,0.1851,K,F,A
2,6750,-4.5,0.1864,K,F,A
2.5,6750,-4.5,0.1523,K,F,A
3,6750,-4.5,0.1533,K,F,A
3.5,6750,-4.5,0.1574,K,F,A
4,6750,-4.5,0.1607,K,F,A
4.5,6750,-4.5,0.1635,K,F,A
5,6750,-4.5,0.1644,K,F,A
0.5,7000,-4.5,0.2005,K,F,A
1,7000,-4.5,0.1857,K,F,A
1.5,7000,-4.5,0.1794,K,F,A
2,7000,-4.5,0.179,K,F,A
2.5,7000,-4.5,0.1813,K,F,A
3,7000,-4.5,0.1492,K,F,A
3.5,7000,-4.5,0.1521,K,F,A
4,7000,-4.5,0.156,K,F,A
4.5,7000,-4.5,0.1595,K,F,A
5,7000,-4.5,0.162,K,F,A
1,7250,-4.5,0.1843,K,F,A
1.5,7250,-4.5,0.175,K,F,A
2,7250,-4.5,0.1718,K,F,A
2.5,7250,-4.5,0.1733,K,F,A
3,7250,-4.5,0.1769,K,F,A
3.5,7250,-4.5,0.1472,K,F,A
4,7250,-4.5,0.1513,K,F,A
4.5,7250,-4.5,0.1552,K,F,A
5,7250,-4.5,0.158,K,F,A
1,7500,-4.5,0.1836,K,F,A
1.5,7500,-4.5,0.1718,K,F,A
2,7500,-4.5,0.1665,K,F,A
2.5,7500,-4.5,0.1657,K,F,A
3,7500,-4.5,0.1685,K,F,A
3.5,7500,-4.5,0.1728,K,F,A
4,7500,-4.5,0.1499,K,F,A
4.5,7500,-4.5,0.1508,K,F,A
5,7500,-4.5,0.1537,K,F,A
1.5,7750,-4.5,0.1691,K,F,A
2,7750,-4.5,0.1621,K,F,A
2.5,7750,-4.5,0.1591,K,F,A
3,7750,-4.5,0.1603,K,F,A
3.5,7750,-4.5,0.1643,K,F,A
4,7750,-4.5,0.1693,K,F,A
4.5,7750,-4.5,0.1477,K,F,A
5,7750,-4.5,0.1501,K,F,A
1.5,8000,-4.5,0.1666,K,F,A
2,8000,-4.5,0.1581,K,F,A
2.5,8000,-4.5,0.1542,K,F,A
3,8000,-4.5,0.1534,K,F,A
3.5,8000,-4.5,0.156,K,F,A
4,8000,-4.5,0.1612,K,F,A
4.5,8000,-4.5,0.1661,K,F,A
5,8000,-4.5,0.1466,K,F,A
2,8250,-4.5,0.1544,K,F,A
2.5,8250,-4.5,0.1496,K,F,A
3,8250,-4.5,0.1479,K,F,A
3.5,8250,-4.5,0.1486,K,F,A
4,8250,-4.5,0.1527,K,F,A
4.5,8250,-4.5,0.1575,K,F,A
5,8250,-4.5,0.1458,K,F,A
1.5,8500,-4.5,0.1631,K,F,A
2,8500,-4.5,0.1509,K,F,A
2.5,8500,-4.5,0.1454,K,F,A
3,8500,-4.5,0.1431,K,F,A
3.5,8500,-4.5,0.143,K,F,A
4,8500,-4.5,0.1447,K,F,A
4.5,8500,-4.5,0.1498,K,F,A
5,8500,-4.5,0.1553,K,F,A
2,8750,-4.5,0.1482,K,F,A
2.5,8750,-4.5,0.1416,K,F,A
3,8750,-4.5,0.1388,K,F,A
3.5,8750,-4.5,0.1383,K,F,A
4,8750,-4.5,0.1391,K,F,A
4.5,8750,-4.5,0.1419,K,F,A
5,8750,-4.5,0.1474,K,F,A
1.5,9000,-4.5,0.1631,K,F,A
2,9000,-4.5,0.1461,K,F,A
2.5,9000,-4.5,0.1384,K,F,A
3,9000,-4.5,0.1349,K,F,A
3.5,9000,-4.5,0.1341,K,F,A
4,9000,-4.5,0.1343,K,F,A
4.5,9000,-4.5,0.1354,K,F,A
5,9000,-4.5,0.1371,K,F,A
2,9250,-4.5,0.1447,K,F,A
2.5,9250,-4.5,0.1357,K,F,A
3,9250,-4.5,0.1318,K,F,A
3.5,9250,-4.5,0.1303,K,F,A
4,9250,-4.5,0.1303,K,F,A
4.5,9250,-4.5,0.1312,K,F,A
5,9250,-4.5,0.1323,K,F,A
2,9500,-4.5,0.1436,K,F,A
2.5,9500,-4.5,0.1337,K,F,A
3,9500,-4.5,0.1291,K,F,A
3.5,9500,-4.5,0.1273,K,F,A
4,9500,-4.5,0.127,K,F,A
4.5,9500,-4.5,0.1275,K,F,A
5,9500,-4.5,0.1283,K,F,A
2,9750,-4.5,0.1427,K,F,A
2.5,9750,-4.5,0.1319,K,F,A
3,9750,-4.5,0.1268,K,F,A
3.5,9750,-4.5,0.1248,K,F,A
4,9750,-4.5,0.1241,K,F,A
4.5,9750,-4.5,0.1244,K,F,A
5,9750,-4.5,0.1249,K,F,A
2,10000,-4.5,0.142,K,F,A
2.5,10000,-4.5,0.1305,K,F,A
3,10000,-4.5,0.1249,K,F,A
3.5,10000,-4.5,0.1225,K,F,A
4,10000,-4.5,0.1218,K,F,A
4.5,10000,-4.5,0.1217,K,F,A
5,10000,-4.5,0.122,K,F,A
2,10500,-4.5,0.1405,K,F,A
2.5,10500,-4.5,0.1278,K,F,A
3,10500,-4.5,0.1216,K,F,A
3.5,10500,-4.5,0.1188,K,F,A
4,10500,-4.5,0.1177,K,F,A
4.5,10500,-4.5,0.1173,K,F,A
5,10500,-4.5,0.1173,K,F,A
2.5,11000,-4.5,0.1256,K,F,A
3,11000,-4.5,0.1188,K,F,A
3.5,11000,-4.5,0.1155,K,F,A
4,11000,-4.5,0.1142,K,F,A
4.5,11000,-4.5,0.1139,K,F,A
5,11000,-4.5,0.1138,K,F,A
2.5,11500,-4.5,0.1235,K,F,A
3,11500,-4.5,0.1161,K,F,A
3.5,11500,-4.5,0.1127,K,F,A
4,11500,-4.5,0.1112,K,F,A
4.5,11500,-4.5,0.1107,K,F,A
5,11500,-4.5,0.1106,K,F,A
2.5,12000,-4.5,0.1218,K,F,A
3,12000,-4.5,0.1139,K,F,A
3.5,12000,-4.5,0.1101,K,F,A
4,12000,-4.5,0.1083,K,F,A
4.5,12000,-4.5,0.1078,K,F,A
5,12000,-4.5,0.1079,K,F,A
2.5,12500,-4.5,0.1203,K,F,A
3,12500,-4.5,0.1118,K,F,A
3.5,12500,-4.5,0.1078,K,F,A
4,12500,-4.5,0.1058,K,F,A
4.5,12500,-4.5,0.1052,K,F,A
5,12500,-4.5,0.1052,K,F,A
2.5,13000,-4.5,0.1191,K,F,A
3,13000,-4.5,0.1099,K,F,A
3.5,13000,-4.5,0.1056,K,F,A
4,13000,-4.5,0.1035,K,F,A
4.5,13000,-4.5,0.1028,K,F,A
5,13000,-4.5,0.1027,K,F,A
2,14000,-4.5,0.141,K,F,A
2.5,14000,-4.5,0.1174,K,F,A
3,14000,-4.5,0.1068,K,F,A
3.5,14000,-4.5,0.1018,K,F,A
4,14000,-4.5,0.0994,K,F,A
4.5,14000,-4.5,0.0984,K,F,A
5,14000,-4.5,0.0982,K,F,A
2.5,15000,-4.5,0.1167,K,F,A
3,15000,-4.5,0.1044,K,F,A
